Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Month,Order Year,Shipping Days,Discount Tiers
2014-10-22,2014-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,OH,43055,East,Furniture,Furnishings,93.888,4,0.2,12.9096,October,2014,6 days,10-20%
2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,WI,53132,Central,Technology,Phones,384.45,11,0.0,103.8015,December,2016,4 days,0%
2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,WI,53132,Central,Technology,Phones,149.97,3,0.0,5.9988,December,2016,4 days,0%
2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,WI,53132,Central,Furniture,Chairs,1951.84,8,0.0,585.552,December,2016,4 days,0%
2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,WI,53132,Central,Office Supplies,Binders,171.55,5,0.0,80.6285,December,2016,4 days,0%
2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,AZ,85254,West,Office Supplies,Appliances,157.92,5,0.2,17.766,March,2016,3 days,10-20%
2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,AZ,85254,West,Technology,Phones,203.184,2,0.2,15.2388,March,2016,3 days,10-20%
2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,CA,95123,West,Office Supplies,Paper,58.38,7,0.0,26.271,May,2015,2 days,0%
2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,CA,95123,West,Office Supplies,Paper,105.52,4,0.0,48.5392,May,2015,2 days,0%
2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,CA,95123,West,Office Supplies,Storage,80.88,6,0.0,21.0288,May,2015,2 days,0%
2015-05-28,2015-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,WA,98105,West,Office Supplies,Art,6.63,3,0.0,1.7901,May,2015,6 days,0%
2014-03-01,2014-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,WA,98115,West,Furniture,Chairs,457.568,2,0.2,51.4764,March,2014,5 days,10-20%
2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,OK,73034,Central,Office Supplies,Labels,14.62,2,0.0,6.8714,November,2016,4 days,0%
2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,OK,73034,Central,Technology,Phones,944.93,7,0.0,236.2325,November,2016,4 days,0%
2016-05-11,2016-05-12,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,CA,90045,West,Office Supplies,Paper,5.98,1,0.0,2.691,May,2016,1 days,0%
2015-12-28,2015-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,PA,19134,East,Technology,Accessories,54.384,2,0.2,1.3596,December,2015,3 days,10-20%
2016-11-16,2016-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,NM,88220,West,Office Supplies,Envelopes,28.4,5,0.0,13.348,November,2016,4 days,0%
2016-11-07,2016-11-11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,WA,98115,West,Office Supplies,Binders,27.68,2,0.2,9.688,November,2016,4 days,10-20%
2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,TX,78207,Central,Office Supplies,Art,9.936,3,0.2,2.7324,September,2014,4 days,10-20%
2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,TX,78207,Central,Technology,Machines,8159.952,8,0.4,-1359.992,September,2014,4 days,>30%
2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,TX,78207,Central,Office Supplies,Storage,275.928,3,0.2,-58.6347,September,2014,4 days,10-20%
2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,TX,78207,Central,Furniture,Chairs,1740.06,9,0.3,-24.858,September,2014,4 days,20-30%
2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,TX,78207,Central,Office Supplies,Art,32.064,6,0.2,6.8136,September,2014,4 days,10-20%
2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,TX,78207,Central,Office Supplies,Appliances,177.98,5,0.8,-453.849,September,2014,4 days,>30%
2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,TX,78207,Central,Technology,Phones,143.976,3,0.2,8.9985,September,2014,4 days,10-20%
2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,CA,90004,West,Office Supplies,Paper,20.94,3,0.0,9.8418,August,2014,4 days,0%
2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,CA,90004,West,Office Supplies,Paper,110.96,2,0.0,53.2608,August,2014,4 days,0%
2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,CA,90004,West,Furniture,Chairs,340.144,7,0.2,21.259,August,2014,4 days,10-20%
2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,IL,60623,Central,Office Supplies,Appliances,52.448,2,0.8,-131.12,September,2014,5 days,>30%
2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,IL,60623,Central,Office Supplies,Labels,20.16,4,0.2,6.552,September,2014,5 days,10-20%
2017-04-21,2017-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,TX,77036,Central,Office Supplies,Appliances,97.264,4,0.8,-243.16,April,2017,4 days,>30%
2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,OH,43055,East,Furniture,Chairs,396.802,7,0.3,-11.3372,November,2015,2 days,20-30%
2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,OH,43055,East,Office Supplies,Supplies,15.88,5,0.2,-3.7715,November,2015,2 days,10-20%
2015-12-15,2015-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,NY,10009,East,Office Supplies,Art,3.28,1,0.0,1.4104,December,2015,4 days,0%
2014-12-05,2014-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,IL,62521,Central,Office Supplies,Storage,24.816,2,0.2,1.8612,December,2014,4 days,10-20%
2014-12-05,2014-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,IL,62521,Central,Technology,Accessories,408.744,7,0.2,76.6395,December,2014,4 days,10-20%
2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,LA,71203,South,Technology,Phones,503.96,4,0.0,131.0296,November,2014,5 days,0%
2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,LA,71203,South,Technology,Phones,149.95,5,0.0,41.986,November,2014,5 days,0%
2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,LA,71203,South,Technology,Accessories,29.0,2,0.0,7.25,November,2014,5 days,0%
2016-11-28,2016-12-02,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,CT,6824,East,Office Supplies,Binders,7.16,2,0.0,3.4368,November,2016,4 days,0%
2014-08-26,2014-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,CA,90032,West,Technology,Accessories,176.8,8,0.0,22.984,August,2014,4 days,0%
2016-07-16,2016-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,TX,75051,Central,Office Supplies,Storage,37.224,3,0.2,3.7224,July,2016,6 days,10-20%
2016-07-16,2016-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,TX,75051,Central,Office Supplies,Paper,20.016,3,0.2,6.255,July,2016,6 days,10-20%
2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,NY,10035,East,Furniture,Bookcases,899.136,4,0.2,112.392,October,2015,2 days,10-20%
2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,NY,10035,East,Technology,Phones,71.76,6,0.0,20.0928,October,2015,2 days,0%
2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,NY,10035,East,Office Supplies,Paper,51.84,8,0.0,24.8832,October,2015,2 days,0%
2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,NY,10035,East,Furniture,Bookcases,626.352,3,0.2,46.9764,October,2015,2 days,10-20%
2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,NY,10035,East,Office Supplies,Art,19.9,5,0.0,6.567,October,2015,2 days,0%
2015-10-31,2015-11-06,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,CA,92374,West,Office Supplies,Envelopes,14.28,7,0.0,6.7116,October,2015,6 days,0%
2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,OH,45011,East,Office Supplies,Art,7.408,2,0.2,1.2038,March,2014,4 days,10-20%
2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,OH,45011,East,Office Supplies,Art,6.048,3,0.2,1.5876,March,2014,4 days,10-20%
2017-11-06,2017-11-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,NJ,7090,East,Office Supplies,Storage,46.26,3,0.0,12.0276,November,2017,7 days,0%
2017-07-06,2017-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,PA,19120,East,Office Supplies,Binders,2.946,2,0.7,-2.2586,July,2017,7 days,>30%
2017-07-06,2017-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,PA,19120,East,Office Supplies,Paper,16.056,3,0.2,5.8203,July,2017,7 days,10-20%
2017-06-24,2017-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,OH,44312,East,Office Supplies,Paper,21.744,3,0.2,6.795,June,2017,5 days,10-20%
2014-08-03,2014-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,CO,80219,West,Furniture,Tables,218.75,2,0.5,-161.875,August,2014,2 days,>30%
2014-08-03,2014-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,CO,80219,West,Office Supplies,Appliances,2.6,1,0.2,0.2925,August,2014,2 days,10-20%
2017-12-17,2017-12-21,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,TX,75220,Central,Office Supplies,Appliances,66.284,2,0.8,-178.9668,December,2017,4 days,>30%
2017-06-03,2017-06-07,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,TN,37064,South,Furniture,Furnishings,35.168,7,0.2,9.6712,June,2017,4 days,10-20%
2017-12-09,2017-12-14,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,CA,90604,West,Technology,Phones,444.768,4,0.2,44.4768,December,2017,5 days,10-20%
2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,MI,48601,Central,Office Supplies,Storage,83.92,4,0.0,5.8744,December,2017,6 days,0%
2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,MI,48601,Central,Technology,Phones,131.98,2,0.0,35.6346,December,2017,6 days,0%
2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,MI,48601,Central,Office Supplies,Binders,15.92,4,0.0,7.4824,December,2017,6 days,0%
2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,MI,48601,Central,Office Supplies,Fasteners,52.29,9,0.0,16.2099,December,2017,6 days,0%
2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,MI,48601,Central,Office Supplies,Storage,91.99,1,0.0,3.6796,December,2017,6 days,0%
2015-02-09,2015-02-13,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,TX,75220,Central,Technology,Accessories,20.8,2,0.2,6.5,February,2015,4 days,10-20%
2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,OH,44256,East,Office Supplies,Labels,23.68,2,0.2,8.88,January,2015,7 days,10-20%
2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,OH,44256,East,Furniture,Bookcases,452.45,5,0.5,-244.323,January,2015,7 days,>30%
2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,OH,44256,East,Technology,Phones,62.982,3,0.4,-14.6958,January,2015,7 days,>30%
2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,OH,44256,East,Technology,Machines,1188.0,9,0.7,-950.4,January,2015,7 days,>30%
2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,OH,44256,East,Technology,Accessories,89.584,2,0.2,4.4792,January,2015,7 days,10-20%
2016-10-28,2016-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,CA,90032,West,Office Supplies,Storage,93.06,6,0.0,26.0568,October,2016,4 days,0%
2016-10-28,2016-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,CA,90032,West,Technology,Phones,302.376,3,0.2,22.6782,October,2016,4 days,10-20%
2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,OH,43017,East,Office Supplies,Fasteners,5.584,2,0.2,1.8148,December,2015,3 days,10-20%
2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,OH,43017,East,Office Supplies,Paper,22.704,6,0.2,8.2302,December,2015,3 days,10-20%
2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,OH,43017,East,Office Supplies,Binders,19.776,4,0.7,-13.8432,December,2015,3 days,>30%
2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,OH,43017,East,Furniture,Furnishings,72.704,4,0.2,19.0848,December,2015,3 days,10-20%
2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,OH,43017,East,Technology,Machines,479.988,4,0.7,-383.9904,December,2015,3 days,>30%
2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,OH,43017,East,Office Supplies,Art,27.168,2,0.2,2.7168,December,2015,3 days,10-20%
2015-08-09,2015-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,MI,48227,Central,Office Supplies,Art,2.2,1,0.0,0.968,August,2015,7 days,0%
2015-08-09,2015-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,MI,48227,Central,Furniture,Tables,622.45,5,0.0,136.939,August,2015,7 days,0%
2015-08-09,2015-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,MI,48227,Central,Office Supplies,Storage,21.98,1,0.0,0.2198,August,2015,7 days,0%
2015-02-28,2015-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,TN,38401,South,Furniture,Chairs,161.568,2,0.2,-28.2744,February,2015,4 days,10-20%
2015-02-28,2015-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,TN,38401,South,Furniture,Chairs,389.696,8,0.2,43.8408,February,2015,4 days,10-20%
2014-09-13,2014-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,NC,28205,South,Office Supplies,Binders,18.648,7,0.7,-12.432,September,2014,4 days,>30%
2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,FL,33614,South,Furniture,Tables,233.86,2,0.45,-102.048,April,2017,5 days,>30%
2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,FL,33614,South,Furniture,Tables,620.6145,3,0.45,-248.2458,April,2017,5 days,>30%
2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,FL,33614,South,Office Supplies,Binders,5.328,2,0.7,-3.552,April,2017,5 days,>30%
2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,FL,33614,South,Furniture,Furnishings,258.072,3,0.2,0.0,April,2017,5 days,10-20%
2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,FL,33614,South,Technology,Accessories,617.976,3,0.2,-7.7247,April,2017,5 days,10-20%
2017-11-12,2017-11-16,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,CA,95051,West,Office Supplies,Paper,10.56,2,0.0,4.752,November,2017,4 days,0%
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,IL,60610,Central,Office Supplies,Paper,25.92,5,0.2,9.396,June,2016,5 days,10-20%
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,IL,60610,Central,Furniture,Furnishings,419.68,5,0.6,-356.728,June,2016,5 days,>30%
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,IL,60610,Central,Furniture,Furnishings,11.688,3,0.6,-4.6752,June,2016,5 days,>30%
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,IL,60610,Central,Technology,Phones,31.984,2,0.2,11.1944,June,2016,5 days,10-20%
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,IL,60610,Central,Furniture,Tables,177.225,5,0.5,-120.513,June,2016,5 days,>30%
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,IL,60610,Central,Furniture,Furnishings,4.044,3,0.6,-2.8308,June,2016,5 days,>30%
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,IL,60610,Central,Office Supplies,Art,7.408,2,0.2,1.2038,June,2016,5 days,10-20%
2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,MN,55044,Central,Furniture,Chairs,2001.86,7,0.0,580.5394,June,2014,5 days,0%
2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,MN,55044,Central,Office Supplies,Storage,166.72,2,0.0,41.68,June,2014,5 days,0%
2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,MN,55044,Central,Office Supplies,Paper,47.88,6,0.0,23.94,June,2014,5 days,0%
2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,MN,55044,Central,Office Supplies,Appliances,1503.25,5,0.0,496.0725,June,2014,5 days,0%
2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,MN,55044,Central,Office Supplies,Paper,25.92,4,0.0,12.4416,June,2014,5 days,0%
2016-12-10,2016-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,CA,94109,West,Furniture,Chairs,321.568,2,0.2,28.1372,December,2016,5 days,10-20%
2016-09-11,2016-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,CA,92037,West,Office Supplies,Paper,7.61,1,0.0,3.5767,September,2016,6 days,0%
2016-09-11,2016-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,CA,92037,West,Technology,Accessories,3347.37,13,0.0,636.0003,September,2016,6 days,0%
2016-12-10,2016-12-13,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,NY,10024,East,Office Supplies,Storage,80.58,6,0.0,22.5624,December,2016,3 days,0%
2016-12-10,2016-12-13,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,NY,10024,East,Office Supplies,Envelopes,361.92,4,0.0,162.864,December,2016,3 days,0%
2015-11-28,2015-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,IL,60623,Central,Furniture,Furnishings,12.132,9,0.6,-8.4924,November,2015,6 days,>30%
